# Arquivo gerado pela classe ProposicoesFinder
# para achar as proposições da camara dos deputados
# que possuem votacoes.
# id  : proposicao
#-----------
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
# Arquivo gerado pela classe ProposicoesFinder
# para achar os IDs existentes na camara dos deputados
# Procurando ids entre 2012 e 2013.
# id  : proposicao
#-----------
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
479328: PLP 579/2010
494004: PL 643/2011
496725: PL 865/2011
497188: REQ 1134/2011 => PL 865/2011
508967: REQ 2130/2011 => PLP 579/2010
520245: PL 2330/2011
524645: PL 2565/2011
527723: MPV 549/2011
527728: MPV 550/2011
528091: PDC 514/2011
528165: MPV 551/2011
529011: PL 2793/2011
529884: PLP 114/2011
533505: MPV 554/2011
533535: MPV 558/2012
535959: MPV 559/2012
536066: REQ 4504/2012 => PL 2330/2011
536551: REQ 12/2012 CDHM
537339: REQ 4636/2012 => PL 2565/2011
540142: MPV 563/2012
540560: REQ 12/2012 PL212611 => PL 2126/2011
541002: REQ 12/2012 PL157211
541149: REQ 12/2012 CPITRAES
541303: REQ 12/2012 CPICRIAN
542431: MPV 566/2012
543448: MPV 567/2012
544136: PL 3839/2012
544355: REQ 12/2012 PEC03711 => PEC 37/2011
544411: REQ 12/2012 CPITRAPE
544463: MPV 570/2012
545925: MPV 571/2012
548345: REQ 12/2012 CEENSI
549909: MPV 574/2012
552689: MPV 575/2012
553247: MPV 576/2012
553256: REQ 12/2012 PL355504 => PL 3555/2004
554412: REQ 6062/2012 => PL 2154/2011
555727: MPV 579/2012
555993: REQ 6135/2012 => PL 4367/2012
561593: REQ 6460/2012 => PL 2205/2011
561594: REQ 6461/2012 => PL 4365/2012
17338: PL 1876/1999
34462: PL 5403/2001
36162: PEC 438/2001
131591: PEC 153/2003
274311: PLP 230/2004
290677: PEC 416/2005
304008: PEC 471/2005
325847: PLP 362/2006
343615: PL 301/2007
366851: PL 1992/2007
401376: PEC 270/2008
435878: PL 5279/2009
463268: PEC 445/2009
473496: PEC 478/2010
